,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
425,-1.4917777670707228e-14,1.1082840707965649,2.6453966619139475,,,,,,2022-05-10 19:11:00,,,,-0.8793999467191351,0.21242752835689907,0.4260637028738321,-0.47608374653035807,-0.3923863363959865,-0.7870052282541415,0.8793999467191351,-0.21242752835689907,-0.4260637028738321,0.47608374653035807,0.3923863363959865,0.7870052282541415,1.3350431808166918e-14,0.8949343597191441,-0.44619781688628357,-1.3350431808166918e-14,-0.8949343597191441,0.44619781688628357,219.41027335999863,-396.40625147824517,6346.238041081076,,1
426,-1.5103862215360695e-14,1.1082840707863504,2.65898110290506,,,,,,2022-05-10 19:11:10,,,,-0.8857859396896862,0.20707774319635505,0.41533369393869796,-0.46409403039476776,-0.3952357525261949,-0.7927202727803754,0.8857859396896862,-0.20707774319635505,-0.41533369393869796,0.46409403039476776,0.3952357525261949,0.7927202727803754,1.3516965260921158e-14,0.8949343597145865,-0.4461978168954249,-1.3516965260921158e-14,-0.8949343597145865,0.4461978168954249,438.8205467199973,5.684341886080802e-14,6346.590933314746,,1
427,-1.5072848124474123e-14,1.1082840707761359,2.672565543896172,,,,,,2022-05-10 19:11:20,,,,-0.8920084748611657,0.20168974511007132,0.40452704173304843,-0.45201867303891,-0.3980122341434183,-0.7982890333057994,0.8920084748611657,-0.20168974511007132,-0.40452704173304843,0.45201867303891,0.3980122341434183,0.7982890333057994,1.3489209685282757e-14,0.8949343597100288,-0.4461978169045662,-1.3489209685282757e-14,-0.8949343597100288,0.4461978169045662,888.7614604356454,1.3024821040737379e-13,6298.433365782791,,1
428,-1.5165890396751548e-14,1.1082840707659216,2.686149984887284,,,,,,2022-05-10 19:11:30,,,,-0.8980664039630284,0.1962645283679591,0.3936457404537959,-0.43985990277918563,-0.4007152688918415,-0.8037104822036505,0.8980664039630284,-0.1962645283679591,-0.3936457404537959,0.43985990277918563,0.4007152688918415,0.8037104822036505,1.3572476411580202e-14,0.8949343597054712,-0.4461978169137073,-1.3572476411580202e-14,-0.8949343597054712,0.4461978169137073,1115.4919106423251,411.3331373470633,6248.430924321811,,1
429,-1.5134876305864976e-14,1.108284070755707,2.6997344258783964,,,,,,2022-05-10 19:11:40,,,,-0.9039586091001789,0.1908030941080437,0.3826917980731584,-0.42761996332452723,-0.4033443579691095,-0.8089836190311994,0.9039586091001789,-0.1908030941080437,-0.3826917980731584,0.42761996332452723,0.4033443579691095,0.8089836190311994,1.3544720835941797e-14,0.8949343597009134,-0.4461978169228488,-1.3544720835941797e-14,-0.8949343597009134,0.4461978169228488,1576.8414831318212,415.9743719000542,6147.307820891053,,1
430,-1.5196904487350328e-14,1.1082840707454915,2.7133188668695083,,,,,,2022-05-10 19:11:50,,,,-0.90968400295926,0.1853064501517221,0.37166723596812307,-0.4153011133623616,-0.4058990162183715,-0.8141074707143653,0.90968400295926,-0.1853064501517221,-0.37166723596812307,0.4153011133623616,0.4058990162183715,0.8141074707143653,1.3600231986753535e-14,0.8949343596963554,-0.4461978169319909,-1.3600231986753535e-14,-0.8949343596963554,0.4461978169319909,1796.1116547661907,829.5695682945719,6044.553117300899,,1
431,-1.513487630567364e-14,1.1082840707352761,2.7269033078606206,,,,,,2022-05-10 19:12:00,,,,-0.915241529009301,0.17977561081778298,0.3605740885474298,-0.402905626141801,-0.40837877221780994,-0.8190810917272827,0.915241529009301,-0.17977561081778298,-0.3605740885474298,0.402905626141801,0.40837877221780994,0.8190810917272827,1.3544720835632592e-14,0.8949343596917972,-0.44619781694113303,-1.3544720835632592e-14,-0.8949343596917972,0.44619781694113303,2249.8527586308087,831.9182149703475,5890.240388462359,,1
432,-1.516589039636808e-14,1.1082840707250603,2.7404877488517325,,,,,,2022-05-10 19:12:10,,,,-0.9206301616966824,0.17421159673523326,0.34941440287615627,-0.39043578905415466,-0.41078316836763407,-0.8239035642667822,0.9206301616966824,-0.17421159673523326,-0.34941440287615627,0.39043578905415466,0.41078316836763407,0.8239035642667822,1.3572476410960515e-14,0.894934359687239,-0.4461978169502755,-1.3572476410960515e-14,-0.894934359687239,0.4461978169502755,2446.7340062213084,1234.085999669511,5739.941691065276,,1
433,-1.5103862214692366e-14,1.108284070714845,2.754072189842845,,,,,,2022-05-10 19:12:20,,,,-0.9258489066343865,0.16861543465495404,0.3381902382979616,-0.37789390321082333,-0.41311176097452235,-0.8285739984217572,0.9258489066343865,-0.16861543465495404,-0.3381902382979616,0.37789390321082333,0.41311176097452235,0.8285739984217572,1.3516965259841151e-14,0.8949343596826809,-0.4461978169594176,-1.3516965259841151e-14,-0.8949343596826809,0.4461978169594176,2874.5742876712843,1227.2998225271476,5539.920361074302,,1
434,-1.5227918577755793e-14,1.1082840707046306,2.7676566308339567,,,,,,2022-05-10 19:12:30,,,,-0.9308968007854947,0.16298815726023264,0.32690366605506976,-0.3652822830186689,-0.41536412033349857,-0.8330915323373824,0.9308968007854947,-0.16298815726023264,-0.32690366605506976,0.3652822830186689,0.41536412033349857,0.8330915323373824,1.3627987561614478e-14,0.8949343596781233,-0.4461978169685587,-1.3627987561614478e-14,-0.8949343596781233,0.4461978169685587,3037.6924602399886,1606.1911749628314,5353.910194757586,,1
435,-1.516589039608047e-14,1.1082840706944153,2.781241071825069,,,,,,2022-05-10 19:12:40,,,,-0.9357729126409028,0.1573308029761957,0.3155567689060512,-0.3526032557529234,-0.4175398308072312,-0.8374553323741556,0.9357729126409028,-0.1573308029761957,-0.3155567689060512,0.3526032557529234,0.4175398308072312,0.8374553323741556,1.3572476410495748e-14,0.8949343596735653,-0.4461978169777008,-1.3572476410495748e-14,-0.8949343596735653,0.4461978169777008,3426.0169114542155,1585.385639415014,5121.423293880118,,1
436,-1.5258932668352604e-14,1.1082840706841997,2.794825512816181,,,,,,2022-05-10 19:12:50,,,,-0.9404763423912132,0.15164441577818505,0.30415164074148654,-0.33985916112773146,-0.4196384909027261,-0.8416645932617324,0.9404763423912132,-0.15164441577818505,-0.30415164074148654,0.33985916112773146,0.4196384909027261,0.8416645932617324,1.365574313678463e-14,0.894934359669007,-0.44619781698684313,-1.365574313678463e-14,-0.894934359669007,0.44619781698684313,215.92462973830786,-1171.3659960125322,6250.5819790412015,,1
437,-1.5227918577467006e-14,1.1082840706739852,2.8084099538072933,,,,,,2022-05-10 19:13:00,,,,-0.9450062220927843,0.1459300449991065,0.29269038619756876,-0.3270523508643887,-0.4216597133454188,-0.8457185382475283,0.9450062220927843,-0.1459300449991065,-0.29269038619756876,0.3270523508643887,0.4216597133454188,0.8457185382475283,1.3627987561147807e-14,0.8949343596644493,-0.44619781699598443,-1.3627987561147807e-14,-0.8949343596644493,0.44619781699598443,435.3349030983065,-796.7525320377769,6297.008468912357,,1
438,-1.5196904486581804e-14,1.1082840706637698,2.8219943947984056,,,,,,2022-05-10 19:13:10,,,,-0.9493617158278922,0.1401887451357958,0.2811751202677281,-0.3141851882573723,-0.4236031251506429,-0.8496164192400523,0.9493617158278922,-0.1401887451357958,-0.2811751202677281,0.3141851882573723,0.4236031251506429,0.8496164192400523,1.3600231985511616e-14,0.8949343596598913,-0.4461978170051265,-1.3600231985511616e-14,-0.8949343596598913,0.4461978170051265,881.475626664985,-811.679417906595,6247.358919685047,,1
439,-1.516589039569699e-14,1.108284070653554,2.8355788357895175,,,,,,2022-05-10 19:13:20,,,,-0.9535420198589882,0.13442157565442456,0.2696079679123427,-0.3012600477382306,-0.42546836769245366,-0.8533575169469582,0.9535420198589882,-0.13442157565442456,-0.2696079679123427,0.3012600477382306,0.42546836769245366,0.8533575169469582,1.357247640987605e-14,0.894934359655333,-0.446197817014269,-1.357247640987605e-14,-0.894934359655333,0.446197817014269,1115.4919106423251,-411.3331373470632,6248.430924321811,,1
440,-1.5227918577178227e-14,1.1082840706433392,2.84916327678063,,,,,,2022-05-10 19:13:30,,,,-0.9575463627770155,0.12862960079499322,0.2579910636666099,-0.28827931443741867,-0.42725509676980755,-0.8569411410077791,0.9575463627770155,-0.12862960079499322,-0.2579910636666099,0.28827931443741867,0.42725509676980755,0.8569411410077791,1.362798756068114e-14,0.8949343596507752,-0.4461978170234105,-1.362798756068114e-14,-0.8949343596507752,0.4461978170234105,1576.8414831318212,-415.974371900054,6147.307820891053,,1
441,-1.5258932667870313e-14,1.1082840706331236,2.862747717771742,,,,,,2022-05-10 19:13:40,,,,-0.9613740056437604,0.12281388937494406,0.2463265512466529,-0.27524538374416185,-0.4289629826700836,-0.8603666301213191,0.9613740056437604,-0.12281388937494406,-0.2463265512466529,0.27524538374416185,0.4289629826700836,0.8603666301213191,1.365574313600526e-14,0.894934359646217,-0.4461978170325528,-1.365574313600526e-14,-0.894934359646217,0.4461978170325528,1811.460605414637,1.3263464400855204e-13,6096.187158921274,,1
442,-1.5289946758562027e-14,1.1082840706229096,2.876332158762854,,,,,,2022-05-10 19:13:50,,,,-0.9650242421282113,0.11697551459192554,0.23461658315393158,-0.2621606608644239,-0.43059171022991954,-0.8636333521676902,0.9650242421282113,-0.11697551459192554,-0.23461658315393158,0.2621606608644239,0.43059171022991954,0.8636333521676902,1.3683498711328776e-14,0.8949343596416596,-0.4461978170416937,-1.3683498711328776e-14,-0.8949343596416596,0.4461978170416937,2269.1994861649814,1.9822976802324087e-14,5940.841382033719,,1
443,-1.5367481985435284e-14,1.1082840706126948,2.8899165997539664,,,,,,2022-05-10 19:14:00,,,,-0.9684963986369017,0.11111555382575242,0.2228633202780305,-0.24902756037706283,-0.432140978893378,-0.8667407043249564,0.9684963986369017,-0.11111555382575242,-0.2228633202780305,0.24902756037706283,0.432140978893378,0.8667407043249564,1.3752887649870223e-14,0.8949343596371018,-0.4461978170508352,-1.3752887649870223e-14,-0.8949343596371018,0.4461978170508352,2488.321467746783,418.32301857582985,5837.649315164958,,1
444,-1.528994675836872e-14,1.1082840706024788,2.9035010407450783,,,,,,2022-05-10 19:14:10,,,,-0.9717898344382105,0.10523508843959163,0.21106893149790384,-0.23584850578826125,-0.433610502767404,-0.8696881131803768,0.9717898344382105,-0.10523508843959163,-0.21106893149790384,0.23584850578826125,0.433610502767404,0.8696881131803768,1.3683498711016395e-14,0.8949343596325434,-0.4461978170599779,-1.3683498711016395e-14,-0.8949343596325434,0.4461978170599779,2922.913430813985,415.9438430702935,5633.154088179236,,1
445,-1.535197493984721e-14,1.1082840705922645,2.9170854817361906,,,,,,2022-05-10 19:14:20,,,,-0.9749039417805995,0.09933520358041274,0.19923559328164067,-0.22262592908430362,-0.4350000106745802,-0.8724750348362214,0.9749039417805995,-0.09933520358041274,-0.19923559328164067,0.22262592908430362,0.4350000106745802,0.8724750348362214,1.373900986181705e-14,0.8949343596279858,-0.446197817069119,-1.373900986181705e-14,-0.8949343596279858,0.446197817069119,3112.285003147985,822.7528623224476,5485.723831485662,,1
446,-1.5351974939750174e-14,1.10828407058205,2.9306699227273025,,,,,,2022-05-10 19:14:30,,,,-0.9778381460047639,0.09341698797874366,0.1873654892848338,-0.2093622702827945,-0.43630924620317624,-0.875100955010135,0.9778381460047639,-0.09341698797874366,-0.1873654892848338,0.2093622702827945,0.43630924620317624,0.875100955010135,1.3739009861660238e-14,0.8949343596234282,-0.4461978170782603,-1.3739009861660238e-14,-0.8949343596234282,0.4461978170782603,3507.9509541465372,811.5716050900146,5244.134615200105,,1
447,-1.5320960848865953e-14,1.1082840705718346,2.944254363718415,,,,,,2022-05-10 19:14:40,,,,-0.980591905649677,0.08748153374776035,0.17546080994761867,-0.19605997698238897,-0.4375379677544596,-0.8775653891300423,0.980591905649677,-0.08748153374776035,-0.17546080994761867,0.19605997698238897,0.4375379677544596,0.8775653891300423,1.3711254286025631e-14,0.89493435961887,-0.4461978170874024,-1.3711254286025631e-14,-0.89493435961887,0.4461978170874024,3658.564689884063,1195.3130297468967,5065.844243911274,,1
448,-1.525893266719514e-14,1.108284070561619,2.957838804709527,,,,,,2022-05-10 19:14:50,,,,-0.9831647125525077,0.08152993618175576,0.16352375209046469,-0.1827215039111295,-0.43868594858727855,-0.8798678824235686,0.9831647125525077,-0.08152993618175576,-0.16352375209046469,0.1827215039111295,0.43868594858727855,0.8798678824235686,1.3655743134914187e-14,0.8949343596143119,-0.4461978170965447,-1.3655743134914187e-14,-0.8949343596143119,0.4461978170965447,4006.221606834422,1171.1663632888474,4802.817361246468,,1
449,-1.516589039473833e-14,1.108284070551404,2.971423245700639,,,,,,2022-05-10 19:15:00,,,,-0.9855560919423944,0.07556329355402029,0.15155651850878546,-0.16934931247346377,-0.43975297685990544,-0.8820080100019595,0.9855560919423944,-0.07556329355402029,-0.15155651850878546,0.16934931247346377,0.43975297685990544,0.8820080100019595,1.3572476408326867e-14,0.894934359609754,-0.4461978171056864,-1.3572476408326867e-14,-0.894934359609754,0.4461978171056864,209.42435773549258,-1896.5524374492961,6071.481110637419,,1
450,-1.5181397440035753e-14,1.1082840705411887,2.9850076866917514,,,,,,2022-05-10 19:15:10,,,,-0.9877656025280561,0.06958270691417273,0.13956131756644646,-0.15594587029602988,-0.4407388556691301,-0.8839853769384873,0.9877656025280561,-0.06958270691417273,-0.13956131756644646,0.15594587029602988,0.4407388556691301,0.8839853769384873,1.3586354195910356e-14,0.8949343596051959,-0.44619781711482853,-1.3586354195910356e-14,-0.8949343596051959,0.44619781711482853,425.34898747380043,-1557.7196067149287,6154.8899953895825,,1
451,-1.5134876303760204e-14,1.108284070530974,2.9985921276828633,,,,,,2022-05-10 19:15:20,,,,-0.9897928365792266,0.06358927988497905,0.12754036278824932,-0.1425136507722978,-0.44164340308659156,-0.88579961834133,0.9897928365792266,-0.06358927988497905,-0.12754036278824932,0.1425136507722978,0.44164340308659156,0.88579961834133,1.354472083254051e-14,0.894934359600638,-0.44619781712397,-1.354472083254051e-14,-0.894934359600638,0.44619781712397,860.6420288110853,-1585.5549255482983,6101.21907856526,,1
452,-1.5072848122092136e-14,1.1082840705207584,3.0121765686739757,,,,,,2022-05-10 19:15:30,,,,-0.9916374200018934,0.057584118458696154,0.11549587245145745,-0.12905513260614038,-0.44246645219235453,-0.8874503994209042,0.9916374200018934,-0.057584118458696154,-0.11549587245145745,0.12905513260614038,0.44246645219235453,0.8874503994209042,1.34892096814335e-14,0.8949343595960799,-0.4461978171331123,-1.34892096814335e-14,-0.8949343595960799,0.4461978171331123,1097.3583946422712,-1214.1282007147204,6147.2615129895685,,1
